subject,predicate,object
Jaundice,HAS_SYMPTOM,vomiting
Jaundice,HAS_SYMPTOM,fatigue
Jaundice,HAS_SYMPTOM,weight_loss
Jaundice,HAS_SYMPTOM,high_fever
Jaundice,HAS_SYMPTOM,yellowish_skin
Jaundice,HAS_SYMPTOM,dark_urine
Jaundice,HAS_SYMPTOM,abdominal_pain
Malaria,HAS_SYMPTOM,chills
Malaria,HAS_SYMPTOM,vomiting
Malaria,HAS_SYMPTOM,high_fever
Malaria,HAS_SYMPTOM,sweating
Malaria,HAS_SYMPTOM,headache
Malaria,HAS_SYMPTOM,nausea
Malaria,HAS_SYMPTOM,diarrhoea
Malaria,HAS_SYMPTOM,muscle_pain
Chicken pox,HAS_SYMPTOM,itching
Chicken pox,HAS_SYMPTOM,skin_rash
Chicken pox,HAS_SYMPTOM,fatigue
Chicken pox,HAS_SYMPTOM,lethargy
Chicken pox,HAS_SYMPTOM,high_fever
Chicken pox,HAS_SYMPTOM,headache
Chicken pox,HAS_SYMPTOM,loss_of_appetite
Chicken pox,HAS_SYMPTOM,mild_fever
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes
Chicken pox,HAS_SYMPTOM,malaise
Chicken pox,HAS_SYMPTOM,red_spots_over_body
Dengue,HAS_SYMPTOM,skin_rash
Dengue,HAS_SYMPTOM,chills
Dengue,HAS_SYMPTOM,joint_pain
Dengue,HAS_SYMPTOM,vomiting
Dengue,HAS_SYMPTOM,fatigue
Dengue,HAS_SYMPTOM,high_fever
Dengue,HAS_SYMPTOM,headache
Dengue,HAS_SYMPTOM,nausea
Dengue,HAS_SYMPTOM,loss_of_appetite
Dengue,HAS_SYMPTOM,pain_behind_the_eyes
Dengue,HAS_SYMPTOM,back_pain
Dengue,HAS_SYMPTOM,malaise
Dengue,HAS_SYMPTOM,muscle_pain
Dengue,HAS_SYMPTOM,red_spots_over_body
Typhoid,HAS_SYMPTOM,chills
Typhoid,HAS_SYMPTOM,vomiting
Typhoid,HAS_SYMPTOM,fatigue
Typhoid,HAS_SYMPTOM,high_fever
Typhoid,HAS_SYMPTOM,headache
Typhoid,HAS_SYMPTOM,nausea
Typhoid,HAS_SYMPTOM,constipation
Typhoid,HAS_SYMPTOM,abdominal_pain
Typhoid,HAS_SYMPTOM,diarrhoea
Typhoid,HAS_SYMPTOM,toxic_look_(typhos)
Typhoid,HAS_SYMPTOM,belly_pain
hepatitis A,HAS_SYMPTOM,joint_pain
hepatitis A,HAS_SYMPTOM,vomiting
hepatitis A,HAS_SYMPTOM,yellowish_skin
hepatitis A,HAS_SYMPTOM,dark_urine
hepatitis A,HAS_SYMPTOM,nausea
hepatitis A,HAS_SYMPTOM,loss_of_appetite
hepatitis A,HAS_SYMPTOM,abdominal_pain
hepatitis A,HAS_SYMPTOM,diarrhoea
hepatitis A,HAS_SYMPTOM,mild_fever
hepatitis A,HAS_SYMPTOM,yellowing_of_eyes
hepatitis A,HAS_SYMPTOM,muscle_pain
Hepatitis B,HAS_SYMPTOM,itching
Hepatitis B,HAS_SYMPTOM,fatigue
Hepatitis B,HAS_SYMPTOM,lethargy
Hepatitis B,HAS_SYMPTOM,yellowish_skin
Hepatitis B,HAS_SYMPTOM,dark_urine
Hepatitis B,HAS_SYMPTOM,loss_of_appetite
Hepatitis B,HAS_SYMPTOM,abdominal_pain
Hepatitis B,HAS_SYMPTOM,yellow_urine
Hepatitis B,HAS_SYMPTOM,yellowing_of_eyes
Hepatitis B,HAS_SYMPTOM,malaise
Hepatitis B,HAS_SYMPTOM,receiving_blood_transfusion
Hepatitis B,HAS_SYMPTOM,receiving_unsterile_injections
Hepatitis C,HAS_SYMPTOM,fatigue
Hepatitis C,HAS_SYMPTOM,yellowish_skin
Hepatitis C,HAS_SYMPTOM,nausea
Hepatitis C,HAS_SYMPTOM,loss_of_appetite
Hepatitis C,HAS_SYMPTOM,yellowing_of_eyes
Hepatitis C,HAS_SYMPTOM,family_history
Hepatitis D,HAS_SYMPTOM,joint_pain
Hepatitis D,HAS_SYMPTOM,vomiting
Hepatitis D,HAS_SYMPTOM,fatigue
Hepatitis D,HAS_SYMPTOM,yellowish_skin
Hepatitis D,HAS_SYMPTOM,dark_urine
Hepatitis D,HAS_SYMPTOM,nausea
Hepatitis D,HAS_SYMPTOM,loss_of_appetite
Hepatitis D,HAS_SYMPTOM,abdominal_pain
Hepatitis D,HAS_SYMPTOM,yellowing_of_eyes
Hepatitis E,HAS_SYMPTOM,joint_pain
Hepatitis E,HAS_SYMPTOM,vomiting
Hepatitis E,HAS_SYMPTOM,fatigue
Hepatitis E,HAS_SYMPTOM,high_fever
Hepatitis E,HAS_SYMPTOM,yellowish_skin
Hepatitis E,HAS_SYMPTOM,dark_urine
Hepatitis E,HAS_SYMPTOM,nausea
Hepatitis E,HAS_SYMPTOM,loss_of_appetite
Hepatitis E,HAS_SYMPTOM,abdominal_pain
Hepatitis E,HAS_SYMPTOM,yellowing_of_eyes
Hepatitis E,HAS_SYMPTOM,acute_liver_failure
Hepatitis E,HAS_SYMPTOM,coma
Hepatitis E,HAS_SYMPTOM,stomach_bleeding
Alcoholic hepatitis,HAS_SYMPTOM,vomiting
Alcoholic hepatitis,HAS_SYMPTOM,yellowish_skin
Alcoholic hepatitis,HAS_SYMPTOM,abdominal_pain
Alcoholic hepatitis,HAS_SYMPTOM,swelling_of_stomach
Alcoholic hepatitis,HAS_SYMPTOM,distention_of_abdomen
Alcoholic hepatitis,HAS_SYMPTOM,history_of_alcohol_consumption
Alcoholic hepatitis,HAS_SYMPTOM,fluid_overload
Tuberculosis,HAS_SYMPTOM,chills
Tuberculosis,HAS_SYMPTOM,vomiting
Tuberculosis,HAS_SYMPTOM,fatigue
Tuberculosis,HAS_SYMPTOM,weight_loss
Tuberculosis,HAS_SYMPTOM,cough
Tuberculosis,HAS_SYMPTOM,high_fever
Tuberculosis,HAS_SYMPTOM,breathlessness
Tuberculosis,HAS_SYMPTOM,sweating
Tuberculosis,HAS_SYMPTOM,loss_of_appetite
Tuberculosis,HAS_SYMPTOM,mild_fever
Tuberculosis,HAS_SYMPTOM,yellowing_of_eyes
Tuberculosis,HAS_SYMPTOM,swelled_lymph_nodes
Tuberculosis,HAS_SYMPTOM,malaise
Tuberculosis,HAS_SYMPTOM,phlegm
Tuberculosis,HAS_SYMPTOM,chest_pain
Tuberculosis,HAS_SYMPTOM,blood_in_sputum
Common Cold,HAS_SYMPTOM,continuous_sneezing
Common Cold,HAS_SYMPTOM,chills
Common Cold,HAS_SYMPTOM,fatigue
Common Cold,HAS_SYMPTOM,cough
Common Cold,HAS_SYMPTOM,high_fever
Common Cold,HAS_SYMPTOM,headache
Common Cold,HAS_SYMPTOM,swelled_lymph_nodes
Common Cold,HAS_SYMPTOM,malaise
Common Cold,HAS_SYMPTOM,phlegm
Common Cold,HAS_SYMPTOM,throat_irritation
Common Cold,HAS_SYMPTOM,redness_of_eyes
Common Cold,HAS_SYMPTOM,sinus_pressure
Common Cold,HAS_SYMPTOM,runny_nose
Common Cold,HAS_SYMPTOM,congestion
Common Cold,HAS_SYMPTOM,chest_pain
Common Cold,HAS_SYMPTOM,loss_of_smell
Common Cold,HAS_SYMPTOM,muscle_pain
Pneumonia,HAS_SYMPTOM,chills
Pneumonia,HAS_SYMPTOM,fatigue
Pneumonia,HAS_SYMPTOM,cough
Pneumonia,HAS_SYMPTOM,high_fever
Pneumonia,HAS_SYMPTOM,breathlessness
Pneumonia,HAS_SYMPTOM,sweating
Pneumonia,HAS_SYMPTOM,malaise
Pneumonia,HAS_SYMPTOM,phlegm
Pneumonia,HAS_SYMPTOM,chest_pain
Pneumonia,HAS_SYMPTOM,fast_heart_rate
Pneumonia,HAS_SYMPTOM,rusty_sputum
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,constipation
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,pain_during_bowel_movements
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,pain_in_anal_region
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,bloody_stool
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,irritation_in_anus
Heart attack,HAS_SYMPTOM,vomiting
Heart attack,HAS_SYMPTOM,breathlessness
Heart attack,HAS_SYMPTOM,sweating
Heart attack,HAS_SYMPTOM,chest_pain
Varicose veins,HAS_SYMPTOM,fatigue
Varicose veins,HAS_SYMPTOM,cramps
Varicose veins,HAS_SYMPTOM,bruising
Varicose veins,HAS_SYMPTOM,obesity
Varicose veins,HAS_SYMPTOM,swollen_legs
Varicose veins,HAS_SYMPTOM,swollen_blood_vessels
Varicose veins,HAS_SYMPTOM,prominent_veins_on_calf
Hypothyroidism,HAS_SYMPTOM,fatigue
Hypothyroidism,HAS_SYMPTOM,weight_gain
Hypothyroidism,HAS_SYMPTOM,cold_hands_and_feets
Hypothyroidism,HAS_SYMPTOM,mood_swings
Hypothyroidism,HAS_SYMPTOM,lethargy
Hypothyroidism,HAS_SYMPTOM,dizziness
Hypothyroidism,HAS_SYMPTOM,puffy_face_and_eyes
Hypothyroidism,HAS_SYMPTOM,enlarged_thyroid
Hypothyroidism,HAS_SYMPTOM,brittle_nails
Hypothyroidism,HAS_SYMPTOM,swollen_extremeties
Hypothyroidism,HAS_SYMPTOM,depression
Hypothyroidism,HAS_SYMPTOM,irritability
Hypothyroidism,HAS_SYMPTOM,abnormal_menstruation
Hyperthyroidism,HAS_SYMPTOM,fatigue
Hyperthyroidism,HAS_SYMPTOM,mood_swings
Hyperthyroidism,HAS_SYMPTOM,weight_loss
Hyperthyroidism,HAS_SYMPTOM,restlessness
Hyperthyroidism,HAS_SYMPTOM,sweating
Hyperthyroidism,HAS_SYMPTOM,diarrhoea
Hyperthyroidism,HAS_SYMPTOM,fast_heart_rate
Hyperthyroidism,HAS_SYMPTOM,excessive_hunger
Hyperthyroidism,HAS_SYMPTOM,muscle_weakness
Hyperthyroidism,HAS_SYMPTOM,irritability
Hyperthyroidism,HAS_SYMPTOM,abnormal_menstruation
Hypoglycemia,HAS_SYMPTOM,vomiting
Hypoglycemia,HAS_SYMPTOM,fatigue
Hypoglycemia,HAS_SYMPTOM,anxiety
Hypoglycemia,HAS_SYMPTOM,sweating
Hypoglycemia,HAS_SYMPTOM,headache
Hypoglycemia,HAS_SYMPTOM,nausea
Hypoglycemia,HAS_SYMPTOM,blurred_and_distorted_vision
Hypoglycemia,HAS_SYMPTOM,excessive_hunger
Hypoglycemia,HAS_SYMPTOM,drying_and_tingling_lips
Hypoglycemia,HAS_SYMPTOM,slurred_speech
Hypoglycemia,HAS_SYMPTOM,irritability
Hypoglycemia,HAS_SYMPTOM,palpitations
Osteoarthristis,HAS_SYMPTOM,joint_pain
Osteoarthristis,HAS_SYMPTOM,neck_pain
Osteoarthristis,HAS_SYMPTOM,knee_pain
Osteoarthristis,HAS_SYMPTOM,hip_joint_pain
Osteoarthristis,HAS_SYMPTOM,swelling_joints
Osteoarthristis,HAS_SYMPTOM,painful_walking
Arthritis,HAS_SYMPTOM,muscle_weakness
Arthritis,HAS_SYMPTOM,stiff_neck
Arthritis,HAS_SYMPTOM,swelling_joints
Arthritis,HAS_SYMPTOM,movement_stiffness
Arthritis,HAS_SYMPTOM,painful_walking
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,vomiting
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,headache
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,nausea
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,spinning_movements
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,loss_of_balance
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,unsteadiness
Acne,HAS_SYMPTOM,skin_rash
Acne,HAS_SYMPTOM,pus_filled_pimples
Acne,HAS_SYMPTOM,blackheads
Acne,HAS_SYMPTOM,scurring
Urinary tract infection,HAS_SYMPTOM,burning_micturition
Urinary tract infection,HAS_SYMPTOM,bladder_discomfort
Urinary tract infection,HAS_SYMPTOM,foul_smell_of urine
Urinary tract infection,HAS_SYMPTOM,continuous_feel_of_urine
Psoriasis,HAS_SYMPTOM,skin_rash
Psoriasis,HAS_SYMPTOM,joint_pain
Psoriasis,HAS_SYMPTOM,skin_peeling
Psoriasis,HAS_SYMPTOM,silver_like_dusting
Psoriasis,HAS_SYMPTOM,small_dents_in_nails
Psoriasis,HAS_SYMPTOM,inflammatory_nails
Impetigo,HAS_SYMPTOM,skin_rash
Impetigo,HAS_SYMPTOM,high_fever
Impetigo,HAS_SYMPTOM,blister
Impetigo,HAS_SYMPTOM,red_sore_around_nose
Impetigo,HAS_SYMPTOM,yellow_crust_ooze
Fungal infection,HAS_SYMPTOM,itching
Fungal infection,HAS_SYMPTOM,skin_rash
Fungal infection,HAS_SYMPTOM,nodal_skin_eruptions
Fungal infection,HAS_SYMPTOM,dischromic _patches
Allergy,HAS_SYMPTOM,continuous_sneezing
Allergy,HAS_SYMPTOM,shivering
Allergy,HAS_SYMPTOM,chills
Allergy,HAS_SYMPTOM,watering_from_eyes
GERD,HAS_SYMPTOM,stomach_pain
GERD,HAS_SYMPTOM,acidity
GERD,HAS_SYMPTOM,ulcers_on_tongue
GERD,HAS_SYMPTOM,vomiting
GERD,HAS_SYMPTOM,cough
GERD,HAS_SYMPTOM,chest_pain
Chronic cholestasis,HAS_SYMPTOM,itching
Chronic cholestasis,HAS_SYMPTOM,vomiting
Chronic cholestasis,HAS_SYMPTOM,yellowish_skin
Chronic cholestasis,HAS_SYMPTOM,nausea
Chronic cholestasis,HAS_SYMPTOM,loss_of_appetite
Chronic cholestasis,HAS_SYMPTOM,abdominal_pain
Chronic cholestasis,HAS_SYMPTOM,yellowing_of_eyes
Drug Reaction,HAS_SYMPTOM,itching
Drug Reaction,HAS_SYMPTOM,skin_rash
Drug Reaction,HAS_SYMPTOM,stomach_pain
Drug Reaction,HAS_SYMPTOM,burning_micturition
Drug Reaction,HAS_SYMPTOM,spotting_ urination
Peptic ulcer diseae,HAS_SYMPTOM,vomiting
Peptic ulcer diseae,HAS_SYMPTOM,indigestion
Peptic ulcer diseae,HAS_SYMPTOM,loss_of_appetite
Peptic ulcer diseae,HAS_SYMPTOM,abdominal_pain
Peptic ulcer diseae,HAS_SYMPTOM,passage_of_gases
Peptic ulcer diseae,HAS_SYMPTOM,internal_itching
AIDS,HAS_SYMPTOM,muscle_wasting
AIDS,HAS_SYMPTOM,patches_in_throat
AIDS,HAS_SYMPTOM,high_fever
AIDS,HAS_SYMPTOM,extra_marital_contacts
Diabetes,HAS_SYMPTOM,fatigue
Diabetes,HAS_SYMPTOM,weight_loss
Diabetes,HAS_SYMPTOM,restlessness
Diabetes,HAS_SYMPTOM,lethargy
Diabetes,HAS_SYMPTOM,irregular_sugar_level
Diabetes,HAS_SYMPTOM,blurred_and_distorted_vision
Diabetes,HAS_SYMPTOM,obesity
Diabetes,HAS_SYMPTOM,excessive_hunger
Diabetes,HAS_SYMPTOM,increased_appetite
Diabetes,HAS_SYMPTOM,polyuria
Gastroenteritis,HAS_SYMPTOM,vomiting
Gastroenteritis,HAS_SYMPTOM,sunken_eyes
Gastroenteritis,HAS_SYMPTOM,dehydration
Gastroenteritis,HAS_SYMPTOM,diarrhoea
Bronchial Asthma,HAS_SYMPTOM,fatigue
Bronchial Asthma,HAS_SYMPTOM,cough
Bronchial Asthma,HAS_SYMPTOM,high_fever
Bronchial Asthma,HAS_SYMPTOM,breathlessness
Bronchial Asthma,HAS_SYMPTOM,family_history
Bronchial Asthma,HAS_SYMPTOM,mucoid_sputum
Hypertension,HAS_SYMPTOM,headache
Hypertension,HAS_SYMPTOM,chest_pain
Hypertension,HAS_SYMPTOM,dizziness
Hypertension,HAS_SYMPTOM,loss_of_balance
Hypertension,HAS_SYMPTOM,lack_of_concentration
Migraine,HAS_SYMPTOM,acidity
Migraine,HAS_SYMPTOM,indigestion
Migraine,HAS_SYMPTOM,headache
Migraine,HAS_SYMPTOM,blurred_and_distorted_vision
Migraine,HAS_SYMPTOM,excessive_hunger
Migraine,HAS_SYMPTOM,stiff_neck
Migraine,HAS_SYMPTOM,depression
Migraine,HAS_SYMPTOM,irritability
Migraine,HAS_SYMPTOM,visual_disturbances
Cervical spondylosis,HAS_SYMPTOM,back_pain
Cervical spondylosis,HAS_SYMPTOM,weakness_in_limbs
Cervical spondylosis,HAS_SYMPTOM,neck_pain
Cervical spondylosis,HAS_SYMPTOM,dizziness
Cervical spondylosis,HAS_SYMPTOM,loss_of_balance
Paralysis (brain hemorrhage),HAS_SYMPTOM,vomiting
Paralysis (brain hemorrhage),HAS_SYMPTOM,headache
Paralysis (brain hemorrhage),HAS_SYMPTOM,weakness_of_one_body_side
Paralysis (brain hemorrhage),HAS_SYMPTOM,altered_sensorium
Jaundice,HAS_SYMPTOM,itching
Jaundice,HAS_SYMPTOM,vomiting
Jaundice,HAS_SYMPTOM,fatigue
Jaundice,HAS_SYMPTOM,weight_loss
Jaundice,HAS_SYMPTOM,high_fever
Jaundice,HAS_SYMPTOM,yellowish_skin
Jaundice,HAS_SYMPTOM,dark_urine
Jaundice,HAS_SYMPTOM,abdominal_pain
Malaria,HAS_SYMPTOM,chills
Malaria,HAS_SYMPTOM,vomiting
Malaria,HAS_SYMPTOM,high_fever
Malaria,HAS_SYMPTOM,sweating
Malaria,HAS_SYMPTOM,headache
Malaria,HAS_SYMPTOM,nausea
Malaria,HAS_SYMPTOM,diarrhoea
Malaria,HAS_SYMPTOM,muscle_pain
Chicken pox,HAS_SYMPTOM,itching
Chicken pox,HAS_SYMPTOM,skin_rash
Chicken pox,HAS_SYMPTOM,fatigue
Chicken pox,HAS_SYMPTOM,lethargy
Chicken pox,HAS_SYMPTOM,high_fever
Chicken pox,HAS_SYMPTOM,headache
Chicken pox,HAS_SYMPTOM,loss_of_appetite
Chicken pox,HAS_SYMPTOM,mild_fever
Chicken pox,HAS_SYMPTOM,swelled_lymph_nodes
Chicken pox,HAS_SYMPTOM,malaise
Chicken pox,HAS_SYMPTOM,red_spots_over_body
Dengue,HAS_SYMPTOM,skin_rash
Dengue,HAS_SYMPTOM,chills
Dengue,HAS_SYMPTOM,joint_pain
Dengue,HAS_SYMPTOM,vomiting
Dengue,HAS_SYMPTOM,fatigue
Dengue,HAS_SYMPTOM,high_fever
Dengue,HAS_SYMPTOM,headache
Dengue,HAS_SYMPTOM,nausea
Dengue,HAS_SYMPTOM,loss_of_appetite
Dengue,HAS_SYMPTOM,pain_behind_the_eyes
Dengue,HAS_SYMPTOM,back_pain
Dengue,HAS_SYMPTOM,malaise
Dengue,HAS_SYMPTOM,muscle_pain
Dengue,HAS_SYMPTOM,red_spots_over_body
Typhoid,HAS_SYMPTOM,chills
Typhoid,HAS_SYMPTOM,vomiting
Typhoid,HAS_SYMPTOM,fatigue
Typhoid,HAS_SYMPTOM,high_fever
Typhoid,HAS_SYMPTOM,headache
Typhoid,HAS_SYMPTOM,nausea
Typhoid,HAS_SYMPTOM,constipation
Typhoid,HAS_SYMPTOM,abdominal_pain
Typhoid,HAS_SYMPTOM,diarrhoea
Typhoid,HAS_SYMPTOM,toxic_look_(typhos)
Typhoid,HAS_SYMPTOM,belly_pain
hepatitis A,HAS_SYMPTOM,joint_pain
hepatitis A,HAS_SYMPTOM,vomiting
hepatitis A,HAS_SYMPTOM,yellowish_skin
hepatitis A,HAS_SYMPTOM,dark_urine
hepatitis A,HAS_SYMPTOM,nausea
hepatitis A,HAS_SYMPTOM,loss_of_appetite
hepatitis A,HAS_SYMPTOM,abdominal_pain
hepatitis A,HAS_SYMPTOM,diarrhoea
hepatitis A,HAS_SYMPTOM,mild_fever
hepatitis A,HAS_SYMPTOM,yellowing_of_eyes
hepatitis A,HAS_SYMPTOM,muscle_pain
Hepatitis B,HAS_SYMPTOM,itching
Hepatitis B,HAS_SYMPTOM,fatigue
Hepatitis B,HAS_SYMPTOM,lethargy
Hepatitis B,HAS_SYMPTOM,yellowish_skin
Hepatitis B,HAS_SYMPTOM,dark_urine
Hepatitis B,HAS_SYMPTOM,loss_of_appetite
Hepatitis B,HAS_SYMPTOM,abdominal_pain
Hepatitis B,HAS_SYMPTOM,yellow_urine
Hepatitis B,HAS_SYMPTOM,yellowing_of_eyes
Hepatitis B,HAS_SYMPTOM,malaise
Hepatitis B,HAS_SYMPTOM,receiving_blood_transfusion
Hepatitis B,HAS_SYMPTOM,receiving_unsterile_injections
Hepatitis C,HAS_SYMPTOM,fatigue
Hepatitis C,HAS_SYMPTOM,yellowish_skin
Hepatitis C,HAS_SYMPTOM,nausea
Hepatitis C,HAS_SYMPTOM,loss_of_appetite
Hepatitis C,HAS_SYMPTOM,yellowing_of_eyes
Hepatitis C,HAS_SYMPTOM,family_history
Hepatitis D,HAS_SYMPTOM,joint_pain
Hepatitis D,HAS_SYMPTOM,vomiting
Hepatitis D,HAS_SYMPTOM,fatigue
Hepatitis D,HAS_SYMPTOM,yellowish_skin
Hepatitis D,HAS_SYMPTOM,dark_urine
Hepatitis D,HAS_SYMPTOM,nausea
Hepatitis D,HAS_SYMPTOM,loss_of_appetite
Hepatitis D,HAS_SYMPTOM,abdominal_pain
Hepatitis D,HAS_SYMPTOM,yellowing_of_eyes
Hepatitis E,HAS_SYMPTOM,joint_pain
Hepatitis E,HAS_SYMPTOM,vomiting
Hepatitis E,HAS_SYMPTOM,fatigue
Hepatitis E,HAS_SYMPTOM,high_fever
Hepatitis E,HAS_SYMPTOM,yellowish_skin
Hepatitis E,HAS_SYMPTOM,dark_urine
Hepatitis E,HAS_SYMPTOM,nausea
Hepatitis E,HAS_SYMPTOM,loss_of_appetite
Hepatitis E,HAS_SYMPTOM,abdominal_pain
Hepatitis E,HAS_SYMPTOM,yellowing_of_eyes
Hepatitis E,HAS_SYMPTOM,acute_liver_failure
Hepatitis E,HAS_SYMPTOM,coma
Hepatitis E,HAS_SYMPTOM,stomach_bleeding
Alcoholic hepatitis,HAS_SYMPTOM,vomiting
Alcoholic hepatitis,HAS_SYMPTOM,yellowish_skin
Alcoholic hepatitis,HAS_SYMPTOM,abdominal_pain
Alcoholic hepatitis,HAS_SYMPTOM,swelling_of_stomach
Alcoholic hepatitis,HAS_SYMPTOM,distention_of_abdomen
Alcoholic hepatitis,HAS_SYMPTOM,history_of_alcohol_consumption
Alcoholic hepatitis,HAS_SYMPTOM,fluid_overload
Tuberculosis,HAS_SYMPTOM,chills
Tuberculosis,HAS_SYMPTOM,vomiting
Tuberculosis,HAS_SYMPTOM,fatigue
Tuberculosis,HAS_SYMPTOM,weight_loss
Tuberculosis,HAS_SYMPTOM,cough
Tuberculosis,HAS_SYMPTOM,high_fever
Tuberculosis,HAS_SYMPTOM,breathlessness
Tuberculosis,HAS_SYMPTOM,sweating
Tuberculosis,HAS_SYMPTOM,loss_of_appetite
Tuberculosis,HAS_SYMPTOM,mild_fever
Tuberculosis,HAS_SYMPTOM,yellowing_of_eyes
Tuberculosis,HAS_SYMPTOM,swelled_lymph_nodes
Tuberculosis,HAS_SYMPTOM,malaise
Tuberculosis,HAS_SYMPTOM,phlegm
Tuberculosis,HAS_SYMPTOM,chest_pain
Tuberculosis,HAS_SYMPTOM,blood_in_sputum
Common Cold,HAS_SYMPTOM,continuous_sneezing
Common Cold,HAS_SYMPTOM,chills
Common Cold,HAS_SYMPTOM,fatigue
Common Cold,HAS_SYMPTOM,cough
Common Cold,HAS_SYMPTOM,high_fever
Common Cold,HAS_SYMPTOM,headache
Common Cold,HAS_SYMPTOM,swelled_lymph_nodes
Common Cold,HAS_SYMPTOM,malaise
Common Cold,HAS_SYMPTOM,phlegm
Common Cold,HAS_SYMPTOM,throat_irritation
Common Cold,HAS_SYMPTOM,redness_of_eyes
Common Cold,HAS_SYMPTOM,sinus_pressure
Common Cold,HAS_SYMPTOM,runny_nose
Common Cold,HAS_SYMPTOM,congestion
Common Cold,HAS_SYMPTOM,chest_pain
Common Cold,HAS_SYMPTOM,loss_of_smell
Common Cold,HAS_SYMPTOM,muscle_pain
Pneumonia,HAS_SYMPTOM,chills
Pneumonia,HAS_SYMPTOM,fatigue
Pneumonia,HAS_SYMPTOM,cough
Pneumonia,HAS_SYMPTOM,high_fever
Pneumonia,HAS_SYMPTOM,breathlessness
Pneumonia,HAS_SYMPTOM,sweating
Pneumonia,HAS_SYMPTOM,malaise
Pneumonia,HAS_SYMPTOM,phlegm
Pneumonia,HAS_SYMPTOM,chest_pain
Pneumonia,HAS_SYMPTOM,fast_heart_rate
Pneumonia,HAS_SYMPTOM,rusty_sputum
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,constipation
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,pain_during_bowel_movements
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,pain_in_anal_region
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,bloody_stool
Dimorphic hemmorhoids(piles),HAS_SYMPTOM,irritation_in_anus
Heart attack,HAS_SYMPTOM,vomiting
Heart attack,HAS_SYMPTOM,breathlessness
Heart attack,HAS_SYMPTOM,sweating
Heart attack,HAS_SYMPTOM,chest_pain
Varicose veins,HAS_SYMPTOM,fatigue
Varicose veins,HAS_SYMPTOM,cramps
Varicose veins,HAS_SYMPTOM,bruising
Varicose veins,HAS_SYMPTOM,obesity
Varicose veins,HAS_SYMPTOM,swollen_legs
Varicose veins,HAS_SYMPTOM,swollen_blood_vessels
Varicose veins,HAS_SYMPTOM,prominent_veins_on_calf
Hypothyroidism,HAS_SYMPTOM,fatigue
Hypothyroidism,HAS_SYMPTOM,weight_gain
Hypothyroidism,HAS_SYMPTOM,cold_hands_and_feets
Hypothyroidism,HAS_SYMPTOM,mood_swings
Hypothyroidism,HAS_SYMPTOM,lethargy
Hypothyroidism,HAS_SYMPTOM,dizziness
Hypothyroidism,HAS_SYMPTOM,puffy_face_and_eyes
Hypothyroidism,HAS_SYMPTOM,enlarged_thyroid
Hypothyroidism,HAS_SYMPTOM,brittle_nails
Hypothyroidism,HAS_SYMPTOM,swollen_extremeties
Hypothyroidism,HAS_SYMPTOM,depression
Hypothyroidism,HAS_SYMPTOM,irritability
Hypothyroidism,HAS_SYMPTOM,abnormal_menstruation
Hyperthyroidism,HAS_SYMPTOM,fatigue
Hyperthyroidism,HAS_SYMPTOM,mood_swings
Hyperthyroidism,HAS_SYMPTOM,weight_loss
Hyperthyroidism,HAS_SYMPTOM,restlessness
Hyperthyroidism,HAS_SYMPTOM,sweating
Hyperthyroidism,HAS_SYMPTOM,diarrhoea
Hyperthyroidism,HAS_SYMPTOM,fast_heart_rate
Hyperthyroidism,HAS_SYMPTOM,excessive_hunger
Hyperthyroidism,HAS_SYMPTOM,muscle_weakness
Hyperthyroidism,HAS_SYMPTOM,irritability
Hyperthyroidism,HAS_SYMPTOM,abnormal_menstruation
Hypoglycemia,HAS_SYMPTOM,vomiting
Hypoglycemia,HAS_SYMPTOM,fatigue
Hypoglycemia,HAS_SYMPTOM,anxiety
Hypoglycemia,HAS_SYMPTOM,sweating
Hypoglycemia,HAS_SYMPTOM,headache
Hypoglycemia,HAS_SYMPTOM,nausea
Hypoglycemia,HAS_SYMPTOM,blurred_and_distorted_vision
Hypoglycemia,HAS_SYMPTOM,excessive_hunger
Hypoglycemia,HAS_SYMPTOM,drying_and_tingling_lips
Hypoglycemia,HAS_SYMPTOM,slurred_speech
Hypoglycemia,HAS_SYMPTOM,irritability
Hypoglycemia,HAS_SYMPTOM,palpitations
Osteoarthristis,HAS_SYMPTOM,joint_pain
Osteoarthristis,HAS_SYMPTOM,neck_pain
Osteoarthristis,HAS_SYMPTOM,knee_pain
Osteoarthristis,HAS_SYMPTOM,hip_joint_pain
Osteoarthristis,HAS_SYMPTOM,swelling_joints
